# -*- coding: utf-8 -*-

# A datafile created by Gustav!
# 
# Experiment: mild-2
# 
# Vocoded speech in spatially-separated speech or noise maskers.
# 
# $comments
# 

S,Trial,Date,Block,Condition,masker,Soundfile,Times
NDARPO357XZ6,110,2024-02-14,110,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/6_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,22.935978344476442,32.79297736085994,46.389966184581496,58.455916353211904,76.24604201102274,83.26901353523665,90.63382020810761
NDARPO357XZ6,111,2024-02-14,111,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,27.643416757918786,32.23084554216873,40.89825499079341,68.42754340677686,90.36537345599578,96.82457421381973
NDARPO357XZ6,112,2024-02-14,112,12,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,31.657786288328733,35.84955256349814,40.32870156344017,59.98099142026187,68.70906654244594,73.68868368067102,77.87962278343777,87.68883736109697
NDARPO357XZ6,113,2024-02-14,113,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,35.49361696537143,52.67931253451047,68.84663608005773,72.98355875089099,78.24882391184852,84.93281422227592
NDARPO357XZ6,114,2024-02-14,114,2,side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,35.51180160919645,43.384809719933784,51.08843521891323,74.99283017868733,89.15425155311823
NDARPO357XZ6,115,2024-02-14,115,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/6_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,24.154996086513947,29.991060074014246,34.88997479129307,47.327778396738466,56.50613514548053,87.49762457613903,95.9400355461773
NDARPO357XZ6,116,2024-02-14,116,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,45.19278145555492,52.88772904016793,69.0558326086803,86.64734063578892
NDARPO357XZ6,117,2024-02-14,117,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,25.782254261617087,28.024871845095678,35.63048694355287,49.26692694458868,61.007150836064774,72.17085692413237,89.54124062276779
NDARPO357XZ6,118,2024-02-14,118,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,26.173083331892123,31.414824029747862,48.66102823265581,57.78041179330549,63.671409174393965,71.88579136956939,79.02242689467988,90.15861956517003
NDARPO357XZ6,119,2024-02-14,119,16,side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/6_side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,32.2984517620078,54.616920738207654,69.8538056873695,77.78430846927222,87.52722588221079
NDARPO357XZ6,120,2024-02-14,120,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,23.388732426050055,28.84466981726054,40.303307541924404,44.888884171796555,51.6557036642456,56.526011341741544,81.61936762722308
NDARPO357XZ6,121,2024-02-14,121,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,48.794541281489806,70.14926141160768,72.13196893219448,75.47383454146592,80.00587478018599,92.35463880103654
NDARPO357XZ6,122,2024-02-14,122,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,24.13938462698341,61.785036892760125,81.46275242828807,83.75385035841506,86.84415377294019
NDARPO357XZ6,123,2024-02-14,123,1,side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,22.92506329469819,30.74285171707929,35.72729502942199,71.35626952265154,88.3773205366538
NDARPO357XZ6,124,2024-02-14,124,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,35.80343916347595,39.476581247859386,49.78629108937215,63.38119771588412,75.84296355431277,86.88739379630225
NDARPO357XZ6,125,2024-02-14,125,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,24.378736167589285,42.22232710098784,50.20863793189109,82.1810069131917
NDARPO357XZ6,126,2024-02-14,126,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,24.495901857836284,27.49416006036712,49.759270308981904,57.80334607751239,85.33136222285482,91.42012080697086
NDARPO357XZ6,127,2024-02-14,127,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/7_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,34.230803422225534,56.86945451099425,61.669035500826475
NDARPO357XZ6,128,2024-02-14,128,1,side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,34.10694903479518,37.054500755276756,61.23961471139454,65.28407197436798,91.67017340484709
NDARPO357XZ6,129,2024-02-14,129,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,53.03497063836791,66.91255034738926,88.4945558500091
NDARPO357XZ6,130,2024-02-14,130,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,29.32103076224177,31.643336003211157,35.38239289258688,44.2186933708153,58.80023378124027,64.4621639737736,73.0551943377123
NDARPO357XZ6,131,2024-02-14,131,16,side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/7_side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,26.848641832108484,28.71803897696179,48.543645343101794,66.3503389672241,77.50974590665271,92.15699763009457
NDARPO357XZ6,132,2024-02-14,132,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,32.154070608020334,34.47674728105732,40.311516255830384,47.108595311855055,71.57916902567648,78.33925466381353,83.87174937521714,89.42174159739412
NDARPO357XZ6,133,2024-02-14,133,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,23.282959677229258,54.48073389442525,56.68967420541712,64.78972964011558,76.98889059657216,86.08806429587766,92.99896957339067
NDARPO357XZ6,134,2024-02-14,134,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,44.60924118704913,49.140641102311925,57.12758388037253,61.4328483770955,66.19093670271316,82.67387406209235
NDARPO357XZ6,135,2024-02-14,135,2,side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,27.7440558308944,36.86332130193462,39.299076680345884,52.667488153301065,65.10338610366286,83.02885559712949,95.69111884351258
NDARPO357XZ6,136,2024-02-14,136,12,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,28.82765562555211,36.361401726540656,65.36312679249447,70.06458178866761,90.03481282559008,95.49897775085255
NDARPO357XZ6,137,2024-02-14,137,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,27.17723665429086,52.946153312606334,65.27209129688707
NDARPO357XZ6,138,2024-02-14,138,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,32.480158483397034,36.44518166503931,52.480430676910984,65.8440660070211,74.05737925698476
NDARPO357XZ6,139,2024-02-14,139,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/7_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,24.19009135795166,40.394038801892016,71.28656371084533,74.22906109139585,89.62852762440731
NDARPO357XZ6,140,2024-02-14,140,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,46.65820415133046,93.36505718787345
NDARPO357XZ6,141,2024-02-14,141,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,44.54037535996978,48.798672512705046,57.456317683524425,62.383725370193446,69.74719405354122,95.9749759020439
NDARPO357XZ6,142,2024-02-14,142,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,36.90145326693509,52.98559432463554,57.066057026488835,78.38999368109567
NDARPO357XZ6,143,2024-02-14,143,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,26.725944053319132,44.29355051372369,58.84294693299292,70.22820372672498,86.88159745078337,94.92681198591093
NDARPO357XZ6,144,2024-02-14,144,18,side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARPO357XZ6/side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/7_side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,22.879104895783644,27.249583848877375,35.65396760770309,74.65353525387081
NDARSG37890Z,1,2024-02-19,1,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,30.771434051542734,41.53085684207362,57.335516026119606,78.29359172204039
NDARSG37890Z,2,2024-02-19,2,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,46.36348300564027,58.11534053508501,90.65918261126433
NDARSG37890Z,3,2024-02-19,3,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,27.714434339147083,61.078168360681104,86.90830750786681
NDARSG37890Z,4,2024-02-19,4,1,side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,45.25485619616487,53.4399717277685,67.68411702459031,93.8699559872345
NDARSG37890Z,5,2024-02-19,5,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,31.97445269128705,67.4901047308235,90.2045769237734
NDARSG37890Z,6,2024-02-19,6,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,29.606310475410012,37.99022051879316,91.5988713974555
NDARSG37890Z,7,2024-02-19,7,12,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,29.096193295494388,41.558256439601315,58.49572814275885,70.16406007451495
NDARSG37890Z,8,2024-02-19,8,2,side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,38.32933908345967,46.20252117773258,53.68921023107362,95.93742521567619
NDARSG37890Z,9,2024-02-19,9,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,24.161813968039375,28.685011230333362,79.39744112828498
NDARSG37890Z,10,2024-02-19,10,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/0_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,24.19265689197165,61.74822300249827,78.51460514060152
NDARSG37890Z,11,2024-02-19,11,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,40.951421646690136,59.64885253141853,80.32545895507354
NDARSG37890Z,12,2024-02-19,12,18,side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/0_side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,67.76449897491862,80.42590385056786,90.0372264915366,97.16419274655267
NDARSG37890Z,13,2024-02-19,13,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,26.333960228487673,30.86549100667722,36.54252787358699,61.52418272905399,72.0463552133177,90.62536947694
NDARSG37890Z,14,2024-02-19,14,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/0_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,82.9345743156563
NDARSG37890Z,15,2024-02-19,15,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/0_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,90.44751453492977
NDARSG37890Z,16,2024-02-19,16,16,side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/0_side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,59.78120988507142,74.9621847014062,90.19960872854358
NDARSG37890Z,17,2024-02-19,17,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/0_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,24.13324527783029,63.04853612019321
NDARSG37890Z,18,2024-02-19,18,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/0_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,57.801337133911915,61.42670617858369,66.35614556253671,74.43520209793746,78.82082630910146
NDARSG37890Z,19,2024-02-19,19,4,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/1_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,43.43157259148536,49.775461088049724,69.37427609793994,87.46902264610831,92.71186541202557
NDARSG37890Z,20,2024-02-19,20,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/1_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,59.821010342115066,63.106266228534245,71.09367290370605,88.3363447209367
NDARSG37890Z,21,2024-02-19,21,15,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,48.89732102049991,77.37360466777892
NDARSG37890Z,22,2024-02-19,22,13,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/1_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,57.82671032874116,67.323368039808,71.85482529344897,79.67173897624184
NDARSG37890Z,23,2024-02-19,23,5,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,46.185282511013966,66.80899476297026,74.96092714608483
NDARSG37890Z,24,2024-02-19,24,11,side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0/1_side=r_masker=speech_itd=0_ild=0_az=20_mag=1_control=0.wav,41.741218689421345,70.46023345036801
NDARSG37890Z,25,2024-02-19,25,17,side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,34.80307304913867,57.789100236468904,63.17019111266031
NDARSG37890Z,26,2024-02-19,26,16,side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/1_side=l_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,70.42865896718573,79.7753048604782,91.97849323971693
NDARSG37890Z,27,2024-02-19,27,7,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,37.79311111681896,80.16422972250959,95.34452166280728
NDARSG37890Z,28,2024-02-19,28,9,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/1_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,40.909744404782465,54.320190711766344,67.72550972959007
NDARSG37890Z,29,2024-02-19,29,10,side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/1_side=l_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,72.45777663376579,84.78697024068683
NDARSG37890Z,30,2024-02-19,30,18,side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0/1_side=r_masker=speech_itd=50_ild=0_az=0_mag=0_control=0.wav,63.28632837044462,72.99890473745482,78.02147104267675,87.08654476611343
NDARSG37890Z,31,2024-02-19,31,14,side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=inf_az=0_mag=0_control=0.wav,34.95304602331251,37.79177912167375,56.59154786773959,66.22055644556012,83.83757186106826
NDARSG37890Z,32,2024-02-19,32,3,side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0/1_side=r_masker=speech_itd=500_ild=0_az=0_mag=0_control=0.wav,48.48094120219372,58.26816228960868,63.02748743102903,71.69576714312858,79.57223400330139,91.36573608325627
NDARSG37890Z,33,2024-02-19,33,8,side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0,stim/bobmike/mild-2/s_NDARSG37890Z/side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=0_az=20_mag=0_control=0.wav,37.2045088419383,65.58303311578713,70.28423165404475,79.2363105847665
