S,Condition,Lead_Stream,Lead_Word,Lag_Word,Lead_Amplitude,Lag_Amplitude,Electrode
mild_master_30,large_itd,Target,non-bash,non-bash,3.24137699220279,2.25024430931431,Fp1
mild_master_30,large_itd,Masker,bash,non-bash,3.853301328818,1.1676761953036,Fp1
mild_master_30,large_itd,Masker,non-bash,bash,3.5271530957783,3.38197954332127,Fp1
mild_master_30,large_itd,Masker,non-bash,non-bash,3.59329834243526,2.16279877977095,Fp1
mild_master_30,small_ild,Target,bash,non-bash,4.75742405526181,0.0510258116620652,Fp1
mild_master_30,small_ild,Target,non-bash,bash,3.97494632470899,2.22829298798631,Fp1
mild_master_30,small_ild,Target,non-bash,non-bash,3.38784641227649,1.16269841949448,Fp1
mild_master_30,small_ild,Masker,bash,non-bash,4.8246940783092,1.22911414617584,Fp1
mild_master_30,small_ild,Masker,non-bash,bash,2.76680853143334,3.77494692392647,Fp1
mild_master_30,small_ild,Masker,non-bash,non-bash,2.96366551871512,1.38794122653402,Fp1
mild_master_30,large_ild,Target,bash,non-bash,3.62320329062641,-0.677644500136375,Fp1
mild_master_30,large_ild,Target,non-bash,bash,3.27808777229352,1.229942951961,Fp1
mild_master_30,large_ild,Target,non-bash,non-bash,3.18838927909119,1.87941064271208,Fp1
mild_master_30,large_ild,Masker,bash,non-bash,2.84716989460744,2.69735725804379,Fp1
mild_master_30,large_ild,Masker,non-bash,bash,2.78462078785896,5.01496642899513,Fp1
mild_master_30,large_ild,Masker,non-bash,non-bash,2.66872690507344,3.26123044746263,Fp1
mild_master_30,small_itd,Target,bash,non-bash,4.22854806987607,2.13281202340613,AF3
mild_master_30,small_itd,Target,non-bash,bash,4.99952826993219,2.03066782375862,AF3
mild_master_30,small_itd,Target,non-bash,non-bash,3.20802607010393,2.42527621344608,AF3
mild_master_30,small_itd,Masker,bash,non-bash,2.93732650847662,1.97611822315625,AF3
mild_master_30,small_itd,Masker,non-bash,bash,2.40977913114158,2.35523599575866,AF3
mild_master_30,small_itd,Masker,non-bash,non-bash,3.69750557557742,1.28872819534938,AF3
mild_master_30,large_itd,Target,bash,non-bash,3.5396948785252,1.49797749386893,AF3
mild_master_30,large_itd,Target,non-bash,bash,2.69017484982808,3.93711309149152,AF3
mild_master_30,large_itd,Target,non-bash,non-bash,3.45847283038374,3.32966420462687,AF3
mild_master_30,large_itd,Masker,bash,non-bash,4.85305844624837,1.34659860743417,AF3
mild_master_30,large_itd,Masker,non-bash,bash,3.76709885807598,3.13594321398174,AF3
mild_master_30,large_itd,Masker,non-bash,non-bash,4.18320099054903,2.09988201908443,AF3
mild_master_30,small_ild,Target,bash,non-bash,4.07170020215055,2.23241198494079,AF3
mild_master_30,small_ild,Target,non-bash,bash,4.16555918949406,2.02781926189981,AF3
mild_master_30,small_ild,Target,non-bash,non-bash,4.2391003878972,2.38177318845996,AF3
mild_master_30,small_ild,Masker,bash,non-bash,3.85535844564438,3.07025308381943,AF3
mild_master_30,small_ild,Masker,non-bash,bash,3.14976767078042,1.80647907704115,AF3
mild_master_30,small_ild,Masker,non-bash,non-bash,3.58940803404826,1.93940275406382,AF3
mild_master_30,large_ild,Target,bash,non-bash,3.81544769331813,1.02374995574355,AF3
mild_master_30,large_ild,Target,non-bash,bash,3.70282227234407,2.30231909697706,AF3
mild_master_30,large_ild,Target,non-bash,non-bash,3.72583941629488,3.02296212829956,AF3
mild_master_30,large_ild,Masker,bash,non-bash,2.89912080952996,2.32399135294713,AF3
mild_master_30,large_ild,Masker,non-bash,bash,2.62996102070808,2.67539897632599,AF3
mild_master_30,large_ild,Masker,non-bash,non-bash,4.34186218219144,2.36307740228517,AF3
mild_master_30,small_itd,Target,bash,non-bash,3.18961196918877,1.24390760733157,F7
mild_master_30,small_itd,Target,non-bash,bash,3.08984678819262,0.611319271038319,F7
mild_master_30,small_itd,Target,non-bash,non-bash,3.2809468062485,1.68274104647777,F7
mild_master_30,small_itd,Masker,bash,non-bash,2.72291253833544,2.21542121597699,F7
mild_master_30,small_itd,Masker,non-bash,bash,3.10845259617675,3.00587825504216,F7
mild_master_30,small_itd,Masker,non-bash,non-bash,3.27169100515048,1.56794417158763,F7
mild_master_30,large_itd,Target,bash,non-bash,2.40368866019779,1.73518975178401,F7
mild_master_30,large_itd,Target,non-bash,bash,2.67380137698991,2.03324633921896,F7
mild_master_30,large_itd,Target,non-bash,non-bash,3.47599856208449,1.83143313388302,F7
mild_master_30,large_itd,Masker,bash,non-bash,3.40982278082106,1.85468141582277,F7
mild_master_30,large_itd,Masker,non-bash,bash,3.29677974546657,3.34115678878391,F7
mild_master_30,large_itd,Masker,non-bash,non-bash,3.74420819351639,2.13004883881928,F7
mild_master_30,small_ild,Target,bash,non-bash,3.69745046889528,1.45106321395712,F7
mild_master_30,small_ild,Target,non-bash,bash,3.52153902577191,2.00611530774977,F7
mild_master_30,small_ild,Target,non-bash,non-bash,3.57349904930319,1.45947431162113,F7
mild_master_30,small_ild,Masker,bash,non-bash,2.62074321480024,1.91729816198349,F7
mild_master_30,small_ild,Masker,non-bash,bash,2.69766771122813,3.05317968726158,F7
mild_master_30,small_ild,Masker,non-bash,non-bash,2.95311582179586,1.2159454237124,F7
mild_master_30,large_ild,Target,bash,non-bash,4.00539145544171,0.627414714545012,F7
mild_master_30,large_ild,Target,non-bash,bash,2.87136749137532,1.87488663196564,F7
mild_master_30,large_ild,Target,non-bash,non-bash,3.10577655238648,2.20400193725547,F7
mild_master_30,large_ild,Masker,bash,non-bash,2.37180794320608,2.92409447023743,F7
mild_master_30,large_ild,Masker,non-bash,bash,2.79887201452255,3.54626606369019,F7
mild_master_30,large_ild,Masker,non-bash,non-bash,3.29859576710633,2.517176476717,F7
mild_master_30,small_itd,Target,bash,non-bash,5.21033820376104,2.46803049262689,F3
mild_master_30,small_itd,Target,non-bash,bash,5.61209026369555,2.72359278119844,F3
mild_master_30,small_itd,Target,non-bash,non-bash,4.87220289987676,3.42960109991186,F3
mild_master_30,small_itd,Masker,bash,non-bash,4.56727195069903,3.0364133988108,F3
mild_master_30,small_itd,Masker,non-bash,bash,3.74289210221984,3.5569253726439,F3
mild_master_30,small_itd,Masker,non-bash,non-bash,4.64399296061198,2.17969513750076,F3
mild_master_30,large_itd,Target,bash,non-bash,4.08282349321577,1.89467666520013,F3
mild_master_30,large_itd,Target,non-bash,bash,3.59228665317808,4.13809952054705,F3
mild_master_30,large_itd,Target,non-bash,non-bash,4.68308745720615,3.36094739388113,F3
mild_master_30,large_itd,Masker,bash,non-bash,4.76171494166056,3.52144785563151,F3
mild_master_30,large_itd,Masker,non-bash,bash,4.7106347525821,3.50192350569893,F3
mild_master_30,large_itd,Masker,non-bash,non-bash,5.36106318788252,3.50250719129175,F3
mild_master_30,small_ild,Target,bash,non-bash,4.5964802711568,3.11016989515183,F3
mild_master_30,small_ild,Target,non-bash,bash,5.04766633277986,3.18693414897453,F3
mild_master_30,small_ild,Target,non-bash,non-bash,5.44477214740433,2.51297263261926,F3
mild_master_30,small_ild,Masker,bash,non-bash,4.18060695897965,2.73752834853672,F3
mild_master_30,small_ild,Masker,non-bash,bash,4.20195627734065,3.10855091512203,F3
mild_master_30,small_ild,Masker,non-bash,non-bash,4.48172525995097,2.24191331772288,F3
mild_master_30,large_ild,Target,bash,non-bash,5.10444508269429,2.22973281294107,F3
mild_master_30,large_ild,Target,non-bash,bash,5.22809813727032,4.27648818221959,F3
mild_master_30,large_ild,Target,non-bash,non-bash,4.83635385216099,3.4974110379611,F3
mild_master_30,large_ild,Masker,bash,non-bash,3.8839662991072,3.9173264177222,F3
mild_master_30,large_ild,Masker,non-bash,bash,3.74970016765594,4.30339330053329,F3
mild_master_30,large_ild,Masker,non-bash,non-bash,5.18478410226958,3.4054095852375,F3
mild_master_30,small_itd,Target,bash,non-bash,5.30084624339123,2.17631235609249,FC1
mild_master_30,small_itd,Target,non-bash,bash,5.69007560795751,2.3838898001046,FC1
mild_master_30,small_itd,Target,non-bash,non-bash,4.38186524300014,3.15189298198504,FC1
mild_master_30,small_itd,Masker,bash,non-bash,4.28613777614775,2.77278039114816,FC1
mild_master_30,small_itd,Masker,non-bash,bash,3.37445520487699,3.49397700212219,FC1
mild_master_30,small_itd,Masker,non-bash,non-bash,4.49161686960856,1.93668203194936,FC1
mild_master_30,large_itd,Target,bash,non-bash,4.55456355783674,1.55409042199453,FC1
mild_master_30,large_itd,Target,non-bash,bash,3.72922090916407,4.50938262428556,FC1
mild_master_30,large_itd,Target,non-bash,non-bash,4.47891702847938,3.78326564194405,FC1
mild_master_30,large_itd,Masker,bash,non-bash,5.66243054231008,2.47662864632077,FC1
mild_master_30,large_itd,Masker,non-bash,bash,4.72151207362904,3.93645667398677,FC1
mild_master_30,large_itd,Masker,non-bash,non-bash,5.29065373082092,2.95241161377534,FC1
mild_master_30,small_ild,Target,bash,non-bash,5.03225415057324,2.45957490434038,FC1
mild_master_30,small_ild,Target,non-bash,bash,5.19138753646758,2.84199347670485,FC1
mild_master_30,small_ild,Target,non-bash,non-bash,5.21429913444373,2.8239695075814,FC1
mild_master_30,small_ild,Masker,bash,non-bash,4.65968920616876,3.27668652704784,FC1
mild_master_30,small_ild,Masker,non-bash,bash,3.92689852043986,2.84171112924814,FC1
mild_master_30,small_ild,Masker,non-bash,non-bash,4.5546413669161,2.31824020018243,FC1
mild_master_30,large_ild,Target,bash,non-bash,5.30485616251826,1.26065041571856,FC1
mild_master_30,large_ild,Target,non-bash,bash,4.52547529610721,3.36675561937419,FC1
mild_master_30,large_ild,Target,non-bash,non-bash,4.77164653245717,3.68770400269391,FC1
mild_master_30,large_ild,Masker,bash,non-bash,3.87151583182184,3.66312808927737,FC1
mild_master_30,large_ild,Masker,non-bash,bash,3.62545273542404,4.34241553258896,FC1
mild_master_30,large_ild,Masker,non-bash,non-bash,5.17186713950975,3.27327470830509,FC1
mild_master_30,small_itd,Target,bash,non-bash,5.30231558254787,2.08680472422619,FC5
mild_master_30,small_itd,Target,non-bash,bash,4.62495797009304,1.53922820255674,FC5
mild_master_30,small_itd,Target,non-bash,non-bash,4.48956168802346,2.5172426721629,FC5
mild_master_30,small_itd,Masker,bash,non-bash,4.3324350907689,3.14483530180795,FC5
mild_master_30,small_itd,Masker,non-bash,bash,3.91456205032089,2.78432540622625,FC5
mild_master_30,small_itd,Masker,non-bash,non-bash,4.33985616429647,2.20267322905858,FC5
mild_master_30,large_itd,Target,bash,non-bash,4.06656130419837,2.96437943034702,FC5
mild_master_30,large_itd,Target,non-bash,bash,3.90249051934197,3.90098112197149,FC5
mild_master_30,large_itd,Target,non-bash,non-bash,4.47380301723742,2.7194586677094,FC5
mild_master_30,large_itd,Masker,bash,non-bash,4.57383807500203,3.29329849031236,FC5
mild_master_30,large_itd,Masker,non-bash,bash,4.52485819984885,3.68019901303684,FC5
mild_master_30,large_itd,Masker,non-bash,non-bash,4.93110950649648,2.9368944650111,FC5
mild_master_30,small_ild,Target,bash,non-bash,4.44464751253737,2.99759980161139,FC5
mild_master_30,small_ild,Target,non-bash,bash,5.04823304211221,2.89433800069297,FC5
mild_master_30,small_ild,Target,non-bash,non-bash,4.80674000623572,2.24543954925683,FC5
mild_master_30,small_ild,Masker,bash,non-bash,4.36436353013629,3.68858859482266,FC5
mild_master_30,small_ild,Masker,non-bash,bash,4.07039646357298,3.30916770994663,FC5
mild_master_30,small_ild,Masker,non-bash,non-bash,3.82222972599564,2.07685076582963,FC5
mild_master_30,large_ild,Target,bash,non-bash,4.79642916768789,2.69065194949508,FC5
mild_master_30,large_ild,Target,non-bash,bash,4.49902088587934,2.99756082025441,FC5
mild_master_30,large_ild,Target,non-bash,non-bash,4.3843087162057,2.91862399496444,FC5
mild_master_30,large_ild,Masker,bash,non-bash,3.30953298430694,4.08971710456045,FC5
mild_master_30,large_ild,Masker,non-bash,bash,3.34129661464691,4.07224771595001,FC5
mild_master_30,large_ild,Masker,non-bash,non-bash,4.99466876898493,3.26769881606102,FC5
mild_master_30,small_itd,Target,bash,non-bash,3.53108509170766,2.01352960844429,T7
mild_master_30,small_itd,Target,non-bash,bash,2.91157476120982,0.758805887452487,T7
mild_master_30,small_itd,Target,non-bash,non-bash,2.93951209669604,1.77906784336357,T7
mild_master_30,small_itd,Masker,bash,non-bash,2.88438219002315,1.9098452045804,T7
mild_master_30,small_itd,Masker,non-bash,bash,2.26620843545957,1.55873304361647,T7
mild_master_30,small_itd,Masker,non-bash,non-bash,3.00230528664589,1.15036641764641,T7
mild_master_30,large_itd,Target,bash,non-bash,2.95544480721156,2.42067818959554,T7
mild_master_30,large_itd,Target,non-bash,bash,3.046837330716,2.86027817158472,T7
mild_master_30,large_itd,Target,non-bash,non-bash,2.85214346443137,1.90668155902053,T7
mild_master_30,large_itd,Masker,bash,non-bash,3.51422572400835,2.36491518841849,T7
mild_master_30,large_itd,Masker,non-bash,bash,3.45273989789626,2.57263186573982,T7
mild_master_30,large_itd,Masker,non-bash,non-bash,3.28408759279528,1.3525154568147,T7
mild_master_30,small_ild,Target,bash,non-bash,3.23287973682931,2.6547438986758,T7
mild_master_30,small_ild,Target,non-bash,bash,3.3393666834366,1.98885363689283,T7
mild_master_30,small_ild,Target,non-bash,non-bash,3.22615906837332,1.66146190120974,T7
mild_master_30,small_ild,Masker,bash,non-bash,3.13138078110559,2.97622888258525,T7
mild_master_30,small_ild,Masker,non-bash,bash,2.57893288806081,2.01460991799831,T7
mild_master_30,small_ild,Masker,non-bash,non-bash,2.48527878431758,1.32956169038821,T7
mild_master_30,large_ild,Target,bash,non-bash,3.5837273105979,1.90701786950231,T7
mild_master_30,large_ild,Target,non-bash,bash,2.93552650104869,1.65927734781395,T7
mild_master_30,large_ild,Target,non-bash,non-bash,2.89107393181487,1.96328196043838,T7
mild_master_30,large_ild,Masker,bash,non-bash,2.42909032200512,2.63325594475395,T7
mild_master_30,large_ild,Masker,non-bash,bash,2.36359739041328,2.14321135759354,T7
mild_master_30,large_ild,Masker,non-bash,non-bash,3.54761862899576,1.6373292532989,T7
mild_master_30,small_itd,Target,bash,non-bash,4.7826729141936,2.60034434260154,C3
mild_master_30,small_itd,Target,non-bash,bash,4.63533753691048,1.64956837686999,C3
mild_master_30,small_itd,Target,non-bash,non-bash,3.63055314702146,2.52269041222685,C3
mild_master_30,small_itd,Masker,bash,non-bash,3.56128654934111,2.36349404028484,C3
mild_master_30,small_itd,Masker,non-bash,bash,2.40569642077793,2.07897240898826,C3
mild_master_30,small_itd,Masker,non-bash,non-bash,3.6528305255572,1.52376604143778,C3
mild_master_30,large_itd,Target,bash,non-bash,3.64215656757355,2.90996542983585,C3
mild_master_30,large_itd,Target,non-bash,bash,3.60401480481738,3.56651205959774,C3
mild_master_30,large_itd,Target,non-bash,non-bash,3.50624569981066,2.92783891893413,C3
mild_master_30,large_itd,Masker,bash,non-bash,4.81467948489719,2.8066193596522,C3
mild_master_30,large_itd,Masker,non-bash,bash,4.56465646449257,3.82483245975831,C3
mild_master_30,large_itd,Masker,non-bash,non-bash,4.2394405807274,1.99972797891368,C3
mild_master_30,small_ild,Target,bash,non-bash,4.06463405629422,3.1927544614102,C3
mild_master_30,small_ild,Target,non-bash,bash,3.97983071513292,2.25122180508404,C3
mild_master_30,small_ild,Target,non-bash,non-bash,4.47684139950585,2.29714866139507,C3
mild_master_30,small_ild,Masker,bash,non-bash,3.89054113569714,3.27389074677513,C3
mild_master_30,small_ild,Masker,non-bash,bash,3.39009834900498,2.23847408294678,C3
mild_master_30,small_ild,Masker,non-bash,non-bash,3.39901473704417,1.83684918455258,C3
mild_master_30,large_ild,Target,bash,non-bash,4.26846753284335,2.34975393116474,C3
mild_master_30,large_ild,Target,non-bash,bash,3.87401138544083,2.66222110011361,C3
mild_master_30,large_ild,Target,non-bash,non-bash,3.96703603839221,2.79480505985756,C3
mild_master_30,large_ild,Masker,bash,non-bash,3.18543503723646,3.27571695290114,C3
mild_master_30,large_ild,Masker,non-bash,bash,2.48379258060455,2.40702101135254,C3
mild_master_30,large_ild,Masker,non-bash,non-bash,4.27015214204788,2.21599850603512,C3
mild_master_30,small_itd,Target,bash,non-bash,2.68224269808555,2.59405359881265,CP1
mild_master_30,small_itd,Target,non-bash,bash,3.18435204481256,0.734246807262815,CP1
mild_master_30,small_itd,Target,non-bash,non-bash,1.80494433246991,1.4913747560452,CP1
mild_master_30,small_itd,Masker,bash,non-bash,1.40819767940612,1.13277072651046,CP1
mild_master_30,small_itd,Masker,non-bash,bash,0.850375461307439,0.223980747027831,CP1
mild_master_30,small_itd,Masker,non-bash,non-bash,2.26862848369281,0.338573953390121,CP1
mild_master_30,large_itd,Target,bash,non-bash,2.21420918756061,2.00161884970135,CP1
mild_master_30,large_itd,Target,non-bash,bash,1.78421147550855,2.62471136195319,CP1
mild_master_30,large_itd,Target,non-bash,non-bash,1.94252137509111,2.27663347141383,CP1
mild_master_30,large_itd,Masker,bash,non-bash,3.3380572075314,0.95415422545539,CP1
mild_master_30,large_itd,Masker,non-bash,bash,2.17865875328288,1.37811949112836,CP1
mild_master_30,large_itd,Masker,non-bash,non-bash,2.75041015502335,0.624712974351385,CP1
mild_master_30,small_ild,Target,bash,non-bash,2.29808479217773,2.86965305475478,CP1
mild_master_30,small_ild,Target,non-bash,bash,2.84613496123291,1.21126253459512,CP1
mild_master_30,small_ild,Target,non-bash,non-bash,2.6444654074334,1.60005624084982,CP1
mild_master_30,small_ild,Masker,bash,non-bash,2.02594963993345,2.84308936908132,CP1
mild_master_30,small_ild,Masker,non-bash,bash,1.54380552098155,0.298391862213612,CP1
mild_master_30,small_ild,Masker,non-bash,non-bash,2.19551613361213,0.970620137187326,CP1
mild_master_30,large_ild,Target,bash,non-bash,1.90073718391359,1.66702932789922,CP1
mild_master_30,large_ild,Target,non-bash,bash,2.40147653655572,0.996583443880081,CP1
mild_master_30,large_ild,Target,non-bash,non-bash,2.0823186803354,2.00024153459562,CP1
mild_master_30,large_ild,Masker,bash,non-bash,1.71238468289375,1.45628896073291,CP1
mild_master_30,large_ild,Masker,non-bash,bash,1.29008250808716,0.322417320966721,CP1
mild_master_30,large_ild,Masker,non-bash,non-bash,3.18081203077521,0.727218589101519,CP1
mild_master_30,small_itd,Target,bash,non-bash,3.26628037107234,2.03549912365115,CP5
mild_master_30,small_itd,Target,non-bash,bash,2.10170878994054,0.129805002130311,CP5
mild_master_30,small_itd,Target,non-bash,non-bash,2.12689019976293,1.38917641481932,CP5
mild_master_30,small_itd,Masker,bash,non-bash,2.19756265112332,1.17611930796078,CP5
mild_master_30,small_itd,Masker,non-bash,bash,1.1283527162942,0.764806854453954,CP5
mild_master_30,small_itd,Masker,non-bash,non-bash,2.11840385063489,0.511022409121195,CP5
mild_master_30,large_itd,Target,bash,non-bash,2.71622235748503,2.01050896935993,CP5
mild_master_30,large_itd,Target,non-bash,bash,2.61751432702655,2.71238085088276,CP5
mild_master_30,large_itd,Target,non-bash,non-bash,1.87274308947668,1.42191164452736,CP5
mild_master_30,large_itd,Masker,bash,non-bash,2.88063860972722,2.30914096726312,CP5
mild_master_30,large_itd,Masker,non-bash,bash,2.7418248362401,2.06165555294822,CP5
mild_master_30,large_itd,Masker,non-bash,non-bash,2.2326719386854,0.503737217274265,CP5
mild_master_30,small_ild,Target,bash,non-bash,2.41381478563268,2.74896409739839,CP5
mild_master_30,small_ild,Target,non-bash,bash,2.37197293973551,1.43901100711125,CP5
mild_master_30,small_ild,Target,non-bash,non-bash,2.3974235863176,1.37577311419349,CP5
mild_master_30,small_ild,Masker,bash,non-bash,2.86110471997942,2.6782201508681,CP5
mild_master_30,small_ild,Masker,non-bash,bash,1.82463665232062,1.16449867337942,CP5
mild_master_30,small_ild,Masker,non-bash,non-bash,1.60347076107742,0.976193163501229,CP5
mild_master_30,large_ild,Target,bash,non-bash,2.62054568640888,1.93970952816308,CP5
mild_master_30,large_ild,Target,non-bash,bash,2.17209827818654,1.1616328805685,CP5
mild_master_30,large_ild,Target,non-bash,non-bash,2.32961693749036,1.37219283882886,CP5
mild_master_30,large_ild,Masker,bash,non-bash,2.2061858355999,2.10166176275203,CP5
mild_master_30,large_ild,Masker,non-bash,bash,1.64184122538567,0.856395732879639,CP5
mild_master_30,large_ild,Masker,non-bash,non-bash,2.65362815277917,0.725846912094525,CP5
mild_master_30,small_itd,Target,bash,non-bash,0.260430875298928,1.08971941912053,P7
mild_master_30,small_itd,Target,non-bash,bash,-0.349687337823983,-0.595794212612612,P7
mild_master_30,small_itd,Target,non-bash,non-bash,0.288066477947594,0.441537444238715,P7
mild_master_30,small_itd,Masker,bash,non-bash,0.583485616991917,0.132212144118689,P7
mild_master_30,small_itd,Masker,non-bash,bash,-0.425614463267001,-0.775286049802195,P7
mild_master_30,small_itd,Masker,non-bash,non-bash,0.422367453192671,-0.214324863900741,P7
mild_master_30,large_itd,Target,bash,non-bash,0.791838532355097,1.77857637726598,P7
mild_master_30,large_itd,Target,non-bash,bash,1.79899691009805,0.941654987863841,P7
mild_master_30,large_itd,Target,non-bash,non-bash,0.0485511731509476,0.118007525128044,P7
mild_master_30,large_itd,Masker,bash,non-bash,0.750190873046716,1.18658704155021,P7
mild_master_30,large_itd,Masker,non-bash,bash,1.20827077872613,0.640369434172616,P7
mild_master_30,large_itd,Masker,non-bash,non-bash,0.489110818937205,-1.07340099576159,P7
mild_master_30,small_ild,Target,bash,non-bash,0.892764435391477,2.03180492204872,P7
mild_master_30,small_ild,Target,non-bash,bash,0.150571772819612,0.310953342351245,P7
mild_master_30,small_ild,Target,non-bash,non-bash,0.378164904928617,0.295427985477993,P7
mild_master_30,small_ild,Masker,bash,non-bash,1.11263104017292,1.91880104673051,P7
mild_master_30,small_ild,Masker,non-bash,bash,0.032894365885295,0.132585067674518,P7
mild_master_30,small_ild,Masker,non-bash,non-bash,-0.17489533532577,0.0252405658791399,P7
mild_master_30,large_ild,Target,bash,non-bash,1.10428926008753,0.734727919846773,P7
mild_master_30,large_ild,Target,non-bash,bash,0.59571234467016,-0.819227060844952,P7
mild_master_30,large_ild,Target,non-bash,non-bash,0.0980678754718336,-0.197004620235873,P7
mild_master_30,large_ild,Masker,bash,non-bash,0.57136273721331,0.246408137992809,P7
mild_master_30,large_ild,Masker,non-bash,bash,0.57511964982748,-0.500904656052589,P7
mild_master_30,large_ild,Masker,non-bash,non-bash,0.881631011616971,-0.784092308043369,P7
mild_master_30,small_itd,Target,bash,non-bash,1.49187712158476,2.4825768874616,P3
mild_master_30,small_itd,Target,non-bash,bash,1.10549412081982,0.378076874182142,P3
mild_master_30,small_itd,Target,non-bash,non-bash,1.05751155649914,0.92387807715465,P3
mild_master_30,small_itd,Masker,bash,non-bash,0.815396506161917,0.390804972109341,P3
mild_master_30,small_itd,Masker,non-bash,bash,-0.222880941223014,-0.715097714012319,P3
mild_master_30,small_itd,Masker,non-bash,non-bash,1.44310239263376,-0.184179496248563,P3
mild_master_30,large_itd,Target,bash,non-bash,1.47067549731996,2.31794692979919,P3
mild_master_30,large_itd,Target,non-bash,bash,1.65326907875992,1.97564424020903,P3
mild_master_30,large_itd,Target,non-bash,non-bash,0.696944657049767,1.15901526265765,P3
mild_master_30,large_itd,Masker,bash,non-bash,1.97295534385575,1.44010756201214,P3
mild_master_30,large_itd,Masker,non-bash,bash,1.37242404748412,0.754372420030482,P3
mild_master_30,large_itd,Masker,non-bash,non-bash,1.60257228919561,-0.157812564312548,P3
mild_master_30,small_ild,Target,bash,non-bash,0.991454111261571,2.74755438959345,P3
mild_master_30,small_ild,Target,non-bash,bash,1.1121361158243,0.47738679167701,P3
mild_master_30,small_ild,Target,non-bash,non-bash,1.73948731349625,0.970853055387963,P3
mild_master_30,small_ild,Masker,bash,non-bash,1.22666365376541,2.67471002212593,P3
mild_master_30,small_ild,Masker,non-bash,bash,0.800875834003091,-0.416506434045732,P3
mild_master_30,small_ild,Masker,non-bash,non-bash,0.965168982022887,0.478408658048909,P3
mild_master_30,large_ild,Target,bash,non-bash,0.611601650901139,2.10408807825297,P3
mild_master_30,large_ild,Target,non-bash,bash,1.77713630917397,0.315374900265173,P3
mild_master_30,large_ild,Target,non-bash,non-bash,1.03858955718883,1.13194828433533,P3
mild_master_30,large_ild,Masker,bash,non-bash,1.29427665722998,0.619213593162988,P3
mild_master_30,large_ild,Masker,non-bash,bash,0.867691077113152,-0.799366269111633,P3
mild_master_30,large_ild,Masker,non-bash,non-bash,2.26609157562256,-0.320004393628665,P3
mild_master_30,small_itd,Target,bash,non-bash,1.26886116533863,2.46054765922683,Pz
mild_master_30,small_itd,Target,non-bash,bash,1.62917114557891,0.144249347777202,Pz
mild_master_30,small_itd,Target,non-bash,non-bash,0.55925707768868,0.890277561019449,Pz
mild_master_30,small_itd,Masker,bash,non-bash,0.26559882249151,0.307438990757579,Pz
mild_master_30,small_itd,Masker,non-bash,bash,-0.374960300732743,-1.20423166033897,Pz
mild_master_30,small_itd,Masker,non-bash,non-bash,1.46881654028098,-0.297244878927867,Pz
mild_master_30,large_itd,Target,bash,non-bash,0.96773443751865,2.12701934946908,Pz
mild_master_30,large_itd,Target,non-bash,bash,1.46220268749055,1.49751824282465,Pz
mild_master_30,large_itd,Target,non-bash,non-bash,0.586899301450546,1.64070068891734,Pz
mild_master_30,large_itd,Masker,bash,non-bash,2.0418367685212,0.0753951189253065,Pz
mild_master_30,large_itd,Masker,non-bash,bash,0.812356027084238,0.125816238627714,Pz
mild_master_30,large_itd,Masker,non-bash,non-bash,1.34187531631062,0.13366229650767,Pz
mild_master_30,small_ild,Target,bash,non-bash,0.903520542256376,2.47127271725776,Pz
mild_master_30,small_ild,Target,non-bash,bash,1.56237765521538,0.743504014102424,Pz
mild_master_30,small_ild,Target,non-bash,non-bash,1.46107217664937,1.27025128357283,Pz
mild_master_30,small_ild,Masker,bash,non-bash,0.708230149887857,2.11393690166019,Pz
mild_master_30,small_ild,Masker,non-bash,bash,1.02406866457313,-1.13263219166547,Pz
mild_master_30,small_ild,Masker,non-bash,non-bash,1.18254624730462,0.653776977700033,Pz
mild_master_30,large_ild,Target,bash,non-bash,0.433127025701106,1.1955406755209,Pz
mild_master_30,large_ild,Target,non-bash,bash,1.32751230082729,0.269613369622014,Pz
mild_master_30,large_ild,Target,non-bash,non-bash,0.326214632024504,1.07745425150003,Pz
mild_master_30,large_ild,Masker,bash,non-bash,0.764513364120534,0.480840578361561,Pz
mild_master_30,large_ild,Masker,non-bash,bash,0.859539742350578,-0.696444571971893,Pz
mild_master_30,large_ild,Masker,non-bash,non-bash,2.25401396368231,-0.481108312819685,Pz
mild_master_30,small_itd,Target,bash,non-bash,0.789493503558392,1.72777673529119,PO3
mild_master_30,small_itd,Target,non-bash,bash,0.302429500324973,0.174275446760243,PO3
mild_master_30,small_itd,Target,non-bash,non-bash,0.468918836138704,0.699587143935701,PO3
mild_master_30,small_itd,Masker,bash,non-bash,-0.120309924298809,0.236870348453522,PO3
mild_master_30,small_itd,Masker,non-bash,bash,-0.78483835445209,-1.25643833970482,PO3
mild_master_30,small_itd,Masker,non-bash,non-bash,0.798518706123034,-0.277223759651184,PO3
mild_master_30,large_itd,Target,bash,non-bash,0.733353059556749,1.84948912137085,PO3
mild_master_30,large_itd,Target,non-bash,bash,1.68499620578119,1.33231553506284,PO3
mild_master_30,large_itd,Target,non-bash,non-bash,0.0438869031324779,0.554691051681564,PO3
mild_master_30,large_itd,Masker,bash,non-bash,1.30724434653918,0.993104435933961,PO3
mild_master_30,large_itd,Masker,non-bash,bash,0.832560915368445,0.14609720803359,PO3
mild_master_30,large_itd,Masker,non-bash,non-bash,0.899368895914244,-0.557147838909557,PO3
mild_master_30,small_ild,Target,bash,non-bash,0.383334206964107,2.65062393362218,PO3
