,Unnamed: 0,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID,mean_hbo,mean_hbr
30646,676,az_itd=0_az=5,8.0,1.2425961975236536e-13,0.4404785518342681,1.9844854327662562e-07,0.8116371948382005,0.1610682189847676,1,8,hbo,False,S1_D8 hbo,mild_master_29,0.5389128938462693,
30647,677,az_itd=15_az=0,8.0,1.2425961975236536e-13,0.3946988346127144,1.983822117402306e-07,0.8994121792756292,0.1784273773908001,1,8,hbo,False,S1_D8 hbo,mild_master_29,0.0819708290209604,
30648,678,az_itd=5_az=0,8.0,1.2425961975236536e-13,0.8488450341735416,1.9809329804292786e-07,0.1968617974829712,0.0389970027220607,1,8,hbo,False,S1_D8 hbo,mild_master_29,0.2091140365788412,
30653,963,az_itd=0_az=15,8.0,1.0367801381106164e-14,0.5069707350487862,6.602693889992826e-08,-0.6946046965401219,-0.0458626218580578,2,6,hbo,False,S2_D6 hbo,mild_master_29,0.1253852329180513,
30654,964,az_itd=0_az=5,8.0,1.0367801381106164e-14,0.1581759319751536,6.614147648684111e-08,1.5566094148165066,0.1029564450092814,2,6,hbo,False,S2_D6 hbo,mild_master_29,0.1397698861414781,
30655,965,az_itd=15_az=0,8.0,1.0367801381106164e-14,0.2774188707836719,6.616014474077299e-08,-1.1654192794793352,-0.0771043082140401,2,6,hbo,False,S2_D6 hbo,mild_master_29,0.0106558649380339,
30656,966,az_itd=5_az=0,8.0,1.0367801381106164e-14,0.953061123301198,6.604523508023743e-08,-0.0607337170291269,-0.0040111726184853,2,6,hbo,False,S2_D6 hbo,mild_master_29,-0.0148218677994476,
30661,979,az_itd=0_az=15,8.0,1.5132859785032756e-14,0.4639857534114248,7.419906787911947e-08,-0.7690060394208421,-0.0570595313184398,3,5,hbo,False,S3_D5 hbo,mild_master_29,0.0763807530163953,
30662,980,az_itd=0_az=5,8.0,1.5132859785032756e-14,0.735014126475238,7.434426087518661e-08,0.3504991760899588,0.0260576021837698,3,5,hbo,False,S3_D5 hbo,mild_master_29,0.1775536372040437,
30663,981,az_itd=15_az=0,8.0,1.5132859785032756e-14,0.6506747352300954,7.434190426578582e-08,-0.4703303699878752,-0.0349652553389302,3,5,hbo,False,S3_D5 hbo,mild_master_29,0.0307451105871074,
30664,982,az_itd=5_az=0,8.0,1.5132859785032756e-14,0.9415889513624034,7.422395592281455e-08,-0.0756061484089577,-0.0056117874270002,3,5,hbo,False,S3_D5 hbo,mild_master_29,-0.0132842809607938,
30669,995,az_itd=0_az=15,8.0,7.35000148294301e-16,0.5859038282097287,2.4007371890870718e-08,-0.5675607267889711,-0.0136256414386756,3,6,hbo,False,S3_D6 hbo,mild_master_29,0.1312813602978367,
30670,996,az_itd=0_az=5,8.0,7.35000148294301e-16,9.063123886956032e-06,2.4029869581084804e-08,9.912549508383254,0.2381972719024958,3,6,hbo,True,S3_D6 hbo,mild_master_29,0.3387075964081887,
30671,997,az_itd=15_az=0,8.0,7.35000148294301e-16,0.0016319876667633,2.4071144311553472e-08,4.655961255873475,0.1120743152991321,3,6,hbo,True,S3_D6 hbo,mild_master_29,0.1624157517929025,
30672,998,az_itd=5_az=0,8.0,7.35000148294301e-16,0.0001463072453174,2.4007084045201657e-08,6.741612450757457,0.1618464567055121,3,6,hbo,True,S3_D6 hbo,mild_master_29,0.1297903253220073,
30677,1011,az_itd=0_az=15,8.0,4.9844319336264244e-15,0.9876208853304994,5.976515254586288e-08,-0.0160069055080419,-0.0009566551494753,5,1,hbo,False,S5_D1 hbo,mild_master_29,-0.000653103498545,
30678,1012,az_itd=0_az=5,8.0,4.9844319336264244e-15,0.0121669539537429,5.982693235605001e-08,3.2239459107459303,0.1928787939217608,5,1,hbo,True,S5_D1 hbo,mild_master_29,0.250772157969242,
30679,1013,az_itd=15_az=0,8.0,4.9844319336264244e-15,0.437867188944866,5.991657213869312e-08,0.8164677253390943,0.0489199473641945,5,1,hbo,False,S5_D1 hbo,mild_master_29,0.054476451302472,
30680,1014,az_itd=5_az=0,8.0,4.9844319336264244e-15,0.0659534011773182,5.976730840866943e-08,2.1284356850456114,0.1272108720161386,5,1,hbo,False,S5_D1 hbo,mild_master_29,0.1037563012808833,
30685,1027,az_itd=0_az=15,8.0,1.3191995974811526e-13,0.7450387462608427,1.9039031171983318e-07,0.3366541220788983,0.0640956832443682,5,3,hbo,False,S5_D3 hbo,mild_master_29,-0.0343757279926418,
30686,1028,az_itd=0_az=5,8.0,1.3191995974811526e-13,0.2738034293651262,1.908497519675596e-07,1.1749371121050896,0.2242364564227371,5,3,hbo,False,S5_D3 hbo,mild_master_29,0.2630180300852031,
30687,1029,az_itd=15_az=0,8.0,1.3191995974811526e-13,0.6129303782917092,1.907309752168911e-07,0.5263363002994786,0.10038863584817,5,3,hbo,False,S5_D3 hbo,mild_master_29,0.3420400033956141,
30688,1030,az_itd=5_az=0,8.0,1.3191995974811526e-13,0.679728467077502,1.9047455733273855e-07,0.4283031022677085,0.0815808438086804,5,3,hbo,False,S5_D3 hbo,mild_master_29,0.033734513339382,
30693,1043,az_itd=0_az=15,8.0,9.068827053940894e-16,0.1903195000707044,2.7425224851144112e-08,1.4309651185340508,0.0392445401299404,6,1,hbo,False,S6_D1 hbo,mild_master_29,0.0567879201474848,
30694,1044,az_itd=0_az=5,8.0,9.068827053940894e-16,2.544365327084843e-06,2.74493612999662e-08,11.733032172675976,0.3220642392519102,6,1,hbo,True,S6_D1 hbo,mild_master_29,0.2959917503816012,
30695,1045,az_itd=15_az=0,8.0,9.068827053940894e-16,0.0159010423995436,2.7500425494312885e-08,3.046679853121116,0.0837849923057813,6,1,hbo,True,S6_D1 hbo,mild_master_29,0.0973932678924313,
30696,1046,az_itd=5_az=0,8.0,9.068827053940894e-16,0.0002673878743927,2.7423974668237765e-08,6.172308119541909,0.1692692215148755,6,1,hbo,True,S6_D1 hbo,mild_master_29,0.0875441905191666,
30701,1059,az_itd=0_az=15,8.0,1.2636295661391308e-15,0.7170792380345385,3.237311771543683e-08,-0.3754583303099978,-0.0121547567243669,6,2,hbo,False,S6_D2 hbo,mild_master_29,-0.0340621532174222,
30702,1060,az_itd=0_az=5,8.0,1.2636295661391308e-15,2.029362978605235e-05,3.2401608716082814e-08,8.88935375110716,0.2880293619822172,6,2,hbo,True,S6_D2 hbo,mild_master_29,0.2663581742612733,
30703,1061,az_itd=15_az=0,8.0,1.2636295661391308e-15,0.4053384782674467,3.246188560291243e-08,0.8783936609696055,0.0285143145367187,6,2,hbo,False,S6_D2 hbo,mild_master_29,0.0161643973852222,
30704,1062,az_itd=5_az=0,8.0,1.2636295661391308e-15,0.0017100910878262,3.2371641982106924e-08,4.6200487465890046,0.1495585639644611,6,2,hbo,True,S6_D2 hbo,mild_master_29,0.0678671805864526,
30709,1107,az_itd=0_az=15,8.0,4.469992659325396e-16,0.5302754034464788,1.9254313642816697e-08,-0.6559336124867662,-0.0126295515036859,7,7,hbo,False,S7_D7 hbo,mild_master_29,0.0454047772014686,
30710,1108,az_itd=0_az=5,8.0,4.469992659325396e-16,1.051898809469749e-06,1.927125901913965e-08,13.17013101387402,0.2538050060843704,7,7,hbo,True,S7_D7 hbo,mild_master_29,0.169847955680692,
30711,1109,az_itd=15_az=0,8.0,4.469992659325396e-16,0.0592548858638728,1.9307109445861964e-08,2.197169323082445,0.0424209885918432,7,7,hbo,False,S7_D7 hbo,mild_master_29,0.0336807203363285,
30712,1110,az_itd=5_az=0,8.0,4.469992659325396e-16,0.001253447221712,1.9253435932098905e-08,4.861479292944725,0.0936001801019367,7,7,hbo,True,S7_D7 hbo,mild_master_29,0.0736343082708552,
30717,1123,az_itd=0_az=15,8.0,5.449361826202404e-16,0.4020107609966687,2.1259226526475242e-08,-0.8849244812165378,-0.0188128100050059,7,8,hbo,False,S7_D8 hbo,mild_master_29,0.0794707849975206,
30718,1124,az_itd=0_az=5,8.0,5.449361826202404e-16,5.733872878092169e-07,2.1277936390691065e-08,14.249229934750216,0.303194208167946,7,8,hbo,True,S7_D8 hbo,mild_master_29,0.2378608336726143,
30719,1125,az_itd=15_az=0,8.0,5.449361826202404e-16,0.062291316132495,2.1317519850112105e-08,2.165111046534201,0.0461547977121898,7,8,hbo,False,S7_D8 hbo,mild_master_29,0.06284442230017,
30720,1126,az_itd=5_az=0,8.0,5.449361826202404e-16,0.0005265511785555,2.1258257421508923e-08,5.573069071212186,0.1184737369436782,7,8,hbo,True,S7_D8 hbo,mild_master_29,0.0951371506385043,
30725,1075,az_itd=0_az=15,8.0,7.49461381087681e-16,0.5103590411473261,2.4931549253808873e-08,0.6889146251116539,0.0171757089076404,7,17,hbo,False,S7_D17 hbo,mild_master_29,0.0821717291530314,
30726,1076,az_itd=0_az=5,8.0,7.49461381087681e-16,0.0118046452044434,2.4953491063434353e-08,3.244114883481513,0.0809519917537102,7,17,hbo,True,S7_D17 hbo,mild_master_29,0.0583576042834329,
30727,1077,az_itd=15_az=0,8.0,7.49461381087681e-16,0.2015617936721001,2.499991217696653e-08,1.3914417707148217,0.0347859220672333,7,17,hbo,False,S7_D17 hbo,mild_master_29,-0.0007912855644111,
30728,1078,az_itd=5_az=0,8.0,7.49461381087681e-16,0.8196704631378922,2.49304127454712e-08,0.2355891681899048,0.0058733352013365,7,17,hbo,False,S7_D17 hbo,mild_master_29,0.008831392875901,
30733,1091,az_itd=0_az=15,8.0,1.1314370997428606e-15,0.9116507587479672,3.0633022123669266e-08,-0.1145159686882952,-0.0035079702023419,7,18,hbo,False,S7_D18 hbo,mild_master_29,0.1489799173845586,
30734,1092,az_itd=0_az=5,8.0,1.1314370997428606e-15,0.0056432784858603,3.0659981697374384e-08,3.7476384996388097,0.1149025278073015,7,18,hbo,True,S7_D18 hbo,mild_master_29,0.1287716853570961,
30735,1093,az_itd=15_az=0,8.0,1.1314370997428606e-15,0.2622515661761127,3.0717018626101134e-08,1.20605410965314,0.0370463865503013,7,18,hbo,False,S7_D18 hbo,mild_master_29,0.0366700610077516,
30736,1094,az_itd=5_az=0,8.0,1.1314370997428606e-15,0.7532373170504048,3.0631625712852707e-08,0.3253841350370497,0.0099670450373552,7,18,hbo,False,S7_D18 hbo,mild_master_29,0.0227028219072831,
30741,1171,az_itd=0_az=15,8.0,1.555189057931666e-15,0.101737497620349,3.1512789945143226e-08,1.8483270509019225,0.0582459421049983,8,6,hbo,False,S8_D6 hbo,mild_master_29,0.1143012085619979,
30742,1172,az_itd=0_az=5,8.0,1.555189057931666e-15,0.0001035933793294,3.1549574058518784e-08,7.084246411713472,0.2235049568151501,8,6,hbo,True,S8_D6 hbo,mild_master_29,0.2329340263994412,
30743,1173,az_itd=15_az=0,8.0,1.555189057931666e-15,0.1118106211618179,3.1588236622008593e-08,1.7866460994577265,0.0564369997494593,8,6,hbo,False,S8_D6 hbo,mild_master_29,0.1165283391635792,
30744,1174,az_itd=5_az=0,8.0,1.555189057931666e-15,0.1298590248398402,3.1515721571756725e-08,1.6881534809776235,0.0532033750768827,8,6,hbo,False,S8_D6 hbo,mild_master_29,0.0324687795722069,
30749,1187,az_itd=0_az=15,8.0,5.03380949985126e-16,0.0410271110860067,1.9867777821646643e-08,2.4327305309960354,0.0483329496897656,8,7,hbo,True,S8_D7 hbo,mild_master_29,0.0391567378655626,
30750,1188,az_itd=0_az=5,8.0,5.03380949985126e-16,5.8162020789558754e-06,1.9886396232387543e-08,10.51764470052434,0.209158049946098,8,7,hbo,True,S8_D7 hbo,mild_master_29,0.2170645707443684,
30751,1189,az_itd=15_az=0,8.0,5.03380949985126e-16,0.0207139647251531,1.9920553956037068e-08,2.873603805726451,0.0572437796602472,8,7,hbo,True,S8_D7 hbo,mild_master_29,0.0503049815418732,
30752,1190,az_itd=5_az=0,8.0,5.03380949985126e-16,0.2301845212252609,1.9867539609241482e-08,1.2988341300925124,0.0258046385254476,8,7,hbo,False,S8_D7 hbo,mild_master_29,0.0544727947493754,
30757,1203,az_itd=0_az=15,8.0,5.037686156906643e-16,0.8092240935839918,2.0440437683050803e-08,-0.2495492303997215,-0.0051008954928387,8,8,hbo,False,S8_D8 hbo,mild_master_29,0.0199241872086839,
30758,1204,az_itd=0_az=5,8.0,5.037686156906643e-16,4.710664133257785e-06,2.045842694588149e-08,10.816416180098782,0.2212868602368015,8,8,hbo,True,S8_D8 hbo,mild_master_29,0.1821664473434385,
30759,1205,az_itd=15_az=0,8.0,5.037686156906643e-16,0.0417558948013627,2.0496485867478092e-08,2.4214442397850853,0.0496310976396412,8,8,hbo,True,S8_D8 hbo,mild_master_29,0.0296779594777772,
30760,1206,az_itd=5_az=0,8.0,5.037686156906643e-16,0.0112085610502309,2.0439505902694282e-08,3.2787593028808817,0.0670162201247475,8,8,hbo,True,S8_D8 hbo,mild_master_29,0.0494687195877521,
30765,1139,az_itd=0_az=15,8.0,2.1197660621484872e-16,0.0570137317082761,1.3259239166771596e-08,2.2218904028180275,0.0294605762533187,8,17,hbo,False,S8_D17 hbo,mild_master_29,0.0223073536747254,
30766,1140,az_itd=0_az=5,8.0,2.1197660621484872e-16,0.2168252595371706,1.3270908385503828e-08,1.3407454707963395,0.0177929103112174,8,17,hbo,False,S8_D17 hbo,mild_master_29,0.08591984828544,
30767,1141,az_itd=15_az=0,8.0,2.1197660621484872e-16,0.3849334187732949,1.3295596327694866e-08,0.9190674457404904,0.0122195497564911,8,17,hbo,False,S8_D17 hbo,mild_master_29,0.0443220747418589,
30768,1142,az_itd=5_az=0,8.0,2.1197660621484872e-16,0.0291890524477006,1.3258634742405072e-08,-2.651472268431902,-0.0351549023367548,8,17,hbo,True,S8_D17 hbo,mild_master_29,0.0198586770881855,
30773,1155,az_itd=0_az=15,8.0,4.957209595231462e-16,0.0315713330705451,2.0276513345443373e-08,2.600946582513706,0.0527381280911244,8,18,hbo,True,S8_D18 hbo,mild_master_29,0.1128392483485183,
30774,1156,az_itd=0_az=5,8.0,4.957209595231462e-16,0.918539316940232,2.0294358341402705e-08,0.1055482437763002,0.0021420338815019,8,18,hbo,False,S8_D18 hbo,mild_master_29,0.0449523698020175,
30775,1157,az_itd=15_az=0,8.0,4.957209595231462e-16,0.0578304607150112,2.0332112045292644e-08,2.2127718249416506,0.0449903246753803,8,18,hbo,False,S8_D18 hbo,mild_master_29,0.078514898910303,
30776,1158,az_itd=5_az=0,8.0,4.957209595231462e-16,0.1852290377984587,2.027558903760187e-08,-1.4495394973175288,-0.0293902671413822,8,18,hbo,False,S8_D18 hbo,mild_master_29,-0.0024856372500695,
30781,1267,az_itd=0_az=15,8.0,5.4498766869632495e-16,0.2725572277893401,2.06725592119722e-08,-1.1782415809047686,-0.0243572688472615,9,5,hbo,False,S9_D5 hbo,mild_master_29,0.0429042930544947,
30782,1268,az_itd=0_az=5,8.0,5.4498766869632495e-16,0.0010392382739588,2.0691931796159985e-08,5.010404495616558,0.1036749480944711,9,5,hbo,True,S9_D5 hbo,mild_master_29,0.1936725954898976,
30783,1269,az_itd=15_az=0,8.0,5.4498766869632495e-16,0.1850420312777479,2.0727473142103653e-08,-1.4502303955037807,-0.0300596115726669,9,5,hbo,False,S9_D5 hbo,mild_master_29,0.047036020684979,
30784,1270,az_itd=5_az=0,8.0,5.4498766869632495e-16,0.6520005341191393,2.0672311350329344e-08,-0.4683932152461486,-0.0096827703799502,9,5,hbo,False,S9_D5 hbo,mild_master_29,0.0413463895830402,
30789,1283,az_itd=0_az=15,8.0,7.224865041932854e-16,0.4075795007955983,2.3802127443466834e-08,0.8740171120281127,0.0208034666882639,9,6,hbo,False,S9_D6 hbo,mild_master_29,0.1610806457946528,
30790,1284,az_itd=0_az=5,8.0,7.224865041932854e-16,1.9536950633730047e-05,2.3824432795843326e-08,8.935492845179576,0.2128830487877196,9,6,hbo,True,S9_D6 hbo,mild_master_29,0.3166948836476025,
30791,1285,az_itd=15_az=0,8.0,7.224865041932854e-16,0.4635494228022123,2.386535465931408e-08,0.7697839411745216,0.0183711667671745,9,6,hbo,False,S9_D6 hbo,mild_master_29,0.1576412186227678,
30792,1286,az_itd=5_az=0,8.0,7.224865041932854e-16,0.0063047539309903,2.380184205865545e-08,3.6705197049444567,0.0873651302902705,9,6,hbo,True,S9_D6 hbo,mild_master_29,0.1053120517772705,
30797,1299,az_itd=0_az=15,8.0,5.035670844032168e-15,0.6349512452707833,4.947137716925872e-08,0.4934549963004445,0.0244118982380344,9,7,hbo,False,S9_D7 hbo,mild_master_29,0.0933469984022136,
30798,1300,az_itd=0_az=5,8.0,5.035670844032168e-15,0.012811518407162,4.9546796387685975e-08,3.18957810395404,0.1580333768792322,9,7,hbo,True,S9_D7 hbo,mild_master_29,0.2263908324559278,
30799,1301,az_itd=15_az=0,8.0,5.035670844032168e-15,0.0645547015870991,4.9576649377373743e-08,-2.1422013729692986,-0.1062031663634275,9,7,hbo,False,S9_D7 hbo,mild_master_29,0.0680504982483548,
30800,1302,az_itd=5_az=0,8.0,5.035670844032168e-15,0.1721288523379163,4.948207796126764e-08,1.4995049370329037,0.0741986201975678,9,7,hbo,False,S9_D7 hbo,mild_master_29,0.0745939642701871,
30805,1219,az_itd=0_az=15,8.0,6.411521448074444e-16,0.0269159519713747,2.2422366987458683e-08,-2.703781948436919,-0.0606251911019186,9,15,hbo,True,S9_D15 hbo,mild_master_29,0.0110590254645402,
30806,1220,az_itd=0_az=5,8.0,6.411521448074444e-16,0.0001836463866524,2.2443379344356533e-08,6.522785129728628,0.1463933410482274,9,15,hbo,True,S9_D15 hbo,mild_master_29,0.1642984268026682,
30807,1221,az_itd=15_az=0,8.0,6.411521448074444e-16,0.2462403825276995,2.2481929051425004e-08,-1.2511131736823702,-0.0281274376060302,9,15,hbo,False,S9_D15 hbo,mild_master_29,0.028424429919375,
30808,1222,az_itd=5_az=0,8.0,6.411521448074444e-16,0.5055054276838264,2.2422098145818845e-08,0.6970728256071953,0.0156298353105477,9,15,hbo,False,S9_D15 hbo,mild_master_29,0.0406808446747774,
30813,1235,az_itd=0_az=15,8.0,3.0058808495427843e-16,0.0221531386313279,1.5789214245945226e-08,-2.829914136114268,-0.0446821205927371,9,16,hbo,True,S9_D16 hbo,mild_master_29,0.0625906429298608,
30814,1236,az_itd=0_az=5,8.0,3.0058808495427843e-16,2.3877498606025806e-05,1.5803110050397393e-08,8.694126435281712,0.137394236848826,9,16,hbo,True,S9_D16 hbo,mild_master_29,0.1808713978432222,
30815,1237,az_itd=15_az=0,8.0,3.0058808495427843e-16,0.1224854416985292,1.5832508660954376e-08,1.7267460070526477,0.0273387211119294,9,16,hbo,False,S9_D16 hbo,mild_master_29,0.0530096548188073,
30816,1238,az_itd=5_az=0,8.0,3.0058808495427843e-16,0.9408266086013032,1.578849449229281e-08,0.0765950691406972,0.0012093208272646,9,16,hbo,False,S9_D16 hbo,mild_master_29,0.0645438896183399,
30821,1251,az_itd=0_az=15,8.0,2.4905308424174326e-16,0.5218009588665169,1.4372112206280308e-08,-0.6698721182514218,-0.0096274772473681,9,17,hbo,False,S9_D17 hbo,mild_master_29,0.0504027478100798,
30822,1252,az_itd=0_az=5,8.0,2.4905308424174326e-16,8.755621396260682e-06,1.4384760844627484e-08,9.95852472324324,0.1432509965091641,9,17,hbo,True,S9_D17 hbo,mild_master_29,0.1662393723199687,
30823,1253,az_itd=15_az=0,8.0,2.4905308424174326e-16,0.8109270624239007,1.441152089253438e-08,-0.2472698311358649,-0.0035635343375079,9,17,hbo,False,S9_D17 hbo,mild_master_29,0.0314593973207657,
30824,1254,az_itd=5_az=0,8.0,2.4905308424174326e-16,0.052066739388213,1.4371457051432684e-08,2.2800564170266973,0.0327677328721426,9,17,hbo,False,S9_D17 hbo,mild_master_29,0.0772139603179314,
30829,35,az_itd=0_az=15,8.0,4.1302593564722694e-14,0.3726498563012602,9.964765349568017e-08,-0.9443163175701448,-0.0940989052035464,10,6,hbo,False,S10_D6 hbo,mild_master_29,-0.1565699789720546,
30830,36,az_itd=0_az=5,8.0,4.1302593564722694e-14,0.2064240047490013,9.991053627560373e-08,1.3749416549681388,0.1373711580955328,10,6,hbo,False,S10_D6 hbo,mild_master_29,0.1209955013332191,
30831,37,az_itd=15_az=0,8.0,4.1302593564722694e-14,0.367061791917356,9.982118685121977e-08,-0.9560065829101836,-0.0954297117436735,10,6,hbo,False,S10_D6 hbo,mild_master_29,0.1049415829710945,
30832,38,az_itd=5_az=0,8.0,4.1302593564722694e-14,0.9165172100594408,9.969656778665224e-08,-0.1081796564602412,-0.0107851404534251,10,6,hbo,False,S10_D6 hbo,mild_master_29,-0.1060650577597211,
30837,3,az_itd=0_az=15,8.0,1.5487722128064625e-15,0.079305622935948,3.4849349887483904e-08,-2.009776783151928,-0.0700394143118034,10,14,hbo,False,S10_D14 hbo,mild_master_29,0.0927179086549784,
30838,4,az_itd=0_az=5,8.0,1.5487722128064625e-15,0.0001075515125747,3.4882007767800625e-08,7.046416106771681,0.2457931413715652,10,14,hbo,True,S10_D14 hbo,mild_master_29,0.2492370465827126,
30839,5,az_itd=15_az=0,8.0,1.5487722128064625e-15,0.20724887953588,3.4941922594386085e-08,-1.3721759628721677,-0.0479464662805564,10,14,hbo,False,S10_D14 hbo,mild_master_29,0.0717198778557554,
30840,6,az_itd=5_az=0,8.0,1.5487722128064625e-15,0.281311066590649,3.484893204772701e-08,1.1552850938037686,0.0402604517297194,10,14,hbo,False,S10_D14 hbo,mild_master_29,0.1086642197908366,
30845,19,az_itd=0_az=15,8.0,5.58664056590643e-16,0.0007979948088957,2.0930339457061743e-08,-5.22471086906812,-0.1093549720545958,10,15,hbo,True,S10_D15 hbo,mild_master_29,0.0720741876677736,
30846,20,az_itd=0_az=5,8.0,5.58664056590643e-16,0.0010900130392102,2.0949953611219108e-08,4.97225721714144,0.1041685580421625,10,15,hbo,True,S10_D15 hbo,mild_master_29,0.1833183552529383,
30847,21,az_itd=15_az=0,8.0,5.58664056590643e-16,0.6456413717469309,2.0985938146454157e-08,-0.4777024378715001,-0.0100250338135816,10,15,hbo,False,S10_D15 hbo,mild_master_29,0.0506816234568688,
30848,22,az_itd=5_az=0,8.0,5.58664056590643e-16,0.6394978984358455,2.093008850466296e-08,0.4867391128243785,0.0101874927100953,10,15,hbo,False,S10_D15 hbo,mild_master_29,0.0749757754791464,
30853,83,az_itd=0_az=15,8.0,1.9921531951836227e-14,0.4525780432959966,7.928600162486989e-08,-0.7895072765435537,-0.0625968752108787,11,3,hbo,False,S11_D3 hbo,mild_master_29,0.0318428296292502,
30854,84,az_itd=0_az=5,8.0,1.9921531951836227e-14,0.8870508959651509,7.945921519723409e-08,-0.1466311714702164,-0.0116511978084744,11,3,hbo,False,S11_D3 hbo,mild_master_29,0.1509246582091816,
