S,Channel,0,1,2,3
3,98,,,,
3,99,,,,
3,100,,,,
4,0,,,,
4,1,,,,
4,2,,,,
4,3,-0.003047175476963414,0.0019705032367725076,-0.00021022066279263778,-0.0050371557528964715
4,4,,,,
4,5,,,,
4,6,,,,
4,7,,,,
4,8,,,,
4,9,,,,
4,10,,,,
4,11,0.0088976343463351,0.018180105895264285,0.021592124622419842,-0.0005987047876043448
4,12,,,,
4,13,,,,
4,14,0.01884021027720614,0.01677093658836513,0.024245955921436805,0.010558596280472524
4,15,,,,
4,16,-0.003939854224091776,-0.02177444686372926,0.0023378653750078036,-0.0038104170131312205
4,17,-0.007531010312326265,-0.004080205757637835,0.0015481138588670515,-0.00726916111759964
4,18,,,,
4,19,,,,
4,20,,,,
4,21,,,,
4,22,,,,
4,23,,,,
4,24,,,,
4,25,,,,
4,26,,,,
4,27,,,,
4,28,,,,
4,29,,,,
4,30,,,,
4,31,,,,
4,32,,,,
4,33,,,,
4,34,,,,
4,35,-0.013411019865944415,-0.010294472772461432,-0.013516509873274483,-0.02546638645293345
4,36,,,,
4,37,,,,
4,38,-0.004564100400295133,-0.006054763957524703,-0.015852306175535562,-0.002449465188082146
4,39,-0.010065536577675307,-0.011827768137588675,-0.01620135795620629,-0.016751595406597177
4,40,-0.001253254630335728,-0.006049022219372037,-0.0165619052078132,-0.012388221636990548
4,41,-0.002335056764304977,-0.007942779411058256,-0.02353958837668833,-0.01311341358975467
4,42,,,,
4,43,,,,
4,44,,,,
4,45,,,,
4,46,,,,
4,47,,,,
4,48,,,,
4,49,,,,
4,50,-0.00019629029421648124,0.015827600130041333,0.011170121723867072,0.005692807541825024
4,51,,,,
4,52,,,,
4,53,-0.017610384371988856,0.0003649269119549262,-0.02747167617719148,0.016140515783844584
4,54,,,,
4,55,,,,
4,56,-0.002086815023396903,-0.009840118330944052,-0.005883687708320876,-0.006795601574645126
4,57,-0.003036561289886601,0.016328286461664693,0.0030741738997997967,0.0037519222723409983
4,58,,,,
4,59,,,,
4,60,,,,
4,61,,,,
4,62,,,,
4,63,,,,
4,64,,,,
4,65,,,,
4,66,,,,
4,67,,,,
4,68,,,,
4,69,,,,
4,70,,,,
4,71,,,,
4,72,,,,
4,73,,,,
4,74,,,,
4,75,,,,
4,76,,,,
4,77,,,,
4,78,-0.005452560745159871,0.003067307831641913,0.0015848344460293886,-0.006286522490979822
4,79,,,,
4,80,,,,
4,81,,,,
4,82,,,,
4,83,0.0002743212884646929,0.00401896414893254,-0.004363049494306869,-0.005885181965268279
4,84,,,,
4,85,,,,
4,86,,,,
4,87,-0.011483765215050245,-0.011524730367889886,-0.008705838272824847,-0.006182816041057697
4,88,,,,
4,89,-0.02421811427164667,-0.0016908091785398653,-0.024241393003553616,-0.012212567581557697
4,90,,,,
4,91,,,,
4,92,,,,
4,93,,,,
4,94,,,,
4,95,-0.006094357707865614,-0.0007717068458272561,0.0025512281083502008,-0.005408238214894194
4,96,-0.00035833621142775774,-0.001835566691124688,0.035324793029567945,0.007614052024039026
4,97,,,,
4,98,,,,
4,99,,,,
4,100,,,,
5,0,-0.003961954209336399,0.016750263288843534,0.0023891759362626008,-0.004549960762245672
5,1,-0.0020000696127909115,-0.00041587637868753584,0.005818291283170514,-0.0016317790326842781
5,2,0.00031764372700169734,-0.006710590128241651,-0.026748696438047496,-0.02246393547415969
5,3,0.00020192441344966722,0.016277848175368655,-0.0010838164272337371,-0.0011354821094715446
5,4,0.00479652246186291,0.006406527655431308,0.005553916479769745,-0.005975089891403179
5,5,0.01453311147723291,-0.0009776121749099965,0.002127184061006023,-0.013125707926219036
5,6,-0.016573691427329403,-0.022230375721954777,-0.01694055067964533,-0.024133495013360158
5,7,-0.0027263274438176304,-0.009215106436601471,-0.00963847315277737,-0.009333795952679276
5,8,,,,
5,9,0.0019489023495766942,-0.008094209178694077,-0.00155528469926901,-0.008240082820730034
5,10,0.012006635337674975,0.001534902244199552,-0.002574950611889054,-0.021882953505145276
5,11,,,,
5,12,,,,
5,13,,,,
5,14,,,,
5,15,,,,
5,16,-0.01652542393659811,-0.007213034064957392,-0.014826436619530287,-0.02692737124392845
5,17,-0.011314404959306532,-0.01020653188117386,-0.006128142120491324,-0.02979187395056726
5,18,0.0009903139228855293,-0.0029276689994498528,-0.0016725232098496908,-0.004991856514364452
5,19,-0.021234128461856114,-0.01294458882267581,-0.015021469914270724,-0.020237652725251163
5,20,-0.003600380410708786,-0.008949709628938285,-0.004097913031442299,-0.0045835821412662965
5,21,-0.005954979701546808,-0.010246716419613312,-0.01076758663204192,-0.005985712306624063
5,22,,,,
5,23,0.020419682262077517,0.0021060640554178296,0.012214365084524385,-0.005924952687204143
5,24,0.001909118907927726,-0.010696624768447571,-0.007071293036579247,-0.007822812857613394
5,25,,,,
5,26,,,,
5,27,,,,
5,28,,,,
5,29,,,,
5,30,,,,
5,31,,,,
5,32,0.004204775783473799,-0.0037729734795764244,0.0014033811746863765,0.006136950085044118
5,33,,,,
5,34,0.006384162524407472,0.0023884625109744455,0.008317155466180287,0.0041036898870315175
5,35,-0.003971164803203514,-0.009054614642616022,-0.005266580995693326,-0.011458504476022105
5,36,0.025327501076957446,0.024753437671375292,0.038001212086530484,0.009876012841951857
5,37,0.006719600472665985,-0.002686536789158382,0.002699584868706166,-0.008629280301980024
5,38,,,,
5,39,0.005408622686402632,-0.006698297689239585,-0.00782392286801021,-0.00017600106593984282
5,40,0.0023388027504069346,0.003922223192348351,0.004850125895243007,-0.0001841634101228074
5,41,0.0009752611526058862,0.0032302200055504132,0.008214888828079069,-0.0017152117958362902
5,42,0.00679246083940162,0.00815533596506122,0.006620838114979674,0.009156014632423467
5,43,,,,
5,44,,,,
5,45,0.005498930563863626,-0.00381485103056294,-0.00013376510517904415,0.0030802205783250517
5,46,,,,
5,47,0.014114073720242835,0.016452780468662578,0.009541348046192928,0.00538266258332255
5,48,-0.004577491677862032,0.0026646419398635175,-0.001231447445529516,0.001174463081120046
5,49,,,,
5,50,0.0010459515010017978,-0.0006439715172228908,0.001849236082766944,-0.01626863434763411
5,51,-0.00045631885396641596,-0.001603595959751998,-0.0027480745215655296,0.002060728896821732
5,52,,,,
5,53,,,,
5,54,0.0061181544798485235,0.003795240448315581,0.002456478936973594,0.0018459972152036707
5,55,0.027800235922373618,0.013390837736608515,0.010759533078414407,0.0021554629194918858
5,56,0.004526010677568647,0.0037146263068720876,0.0072846968351072084,-0.0027727161247708383
5,57,,,,
5,58,,,,
5,59,,,,
5,60,-0.006953966554519603,-0.007619090335423177,-0.017648392684456178,-0.021189837941389976
5,61,-0.00014654617296694302,0.0017487856673596696,0.0035249036828752436,-0.010138791020352145
5,62,,,,
5,63,0.010963345216039016,0.018620634846698767,0.015432372888513493,0.0158498032581
5,64,-0.01275811053930567,-0.005480158151155311,-0.009187101634156742,-0.006523829382911782
5,65,,,,
5,66,,,,
5,67,0.00288373044329089,0.015448704366600766,0.015554518048977312,0.015437720689805975
5,68,-0.0222320564955093,-0.02990895065624815,-0.016974478341972146,-0.03454216838666801
5,69,-0.003604767764960895,0.0024078953427124007,0.0036782914636405138,-0.007270476506985834
5,70,,,,
5,71,-0.01564791986855387,-0.025028222408947302,-0.020811610680383494,-0.03051036261317671
5,72,0.00825274139753709,0.008277549444503672,0.0218619185013561,0.013989462631052422
5,73,0.00757068891444997,0.005771299341764611,0.016409184069786916,0.01314490215608807
5,74,-0.02601505359531395,-0.020295410805886913,-0.017388263926267265,-0.018677376724448736
5,75,-0.013140956284221576,-0.009010088075245158,-0.0018920573396108433,-0.028924608006703417
5,76,-0.013323974998132997,-0.011049170267683726,-0.010406566856761524,-0.015818933051467733
5,77,-2.3261593970288406e-05,0.013925024330998587,0.011858212203692235,0.01800851744000125
5,78,-0.006134674660354343,0.0005425985705780627,0.000154525534140396,0.005161513519701556
5,79,0.00982248222968101,-0.0014030434925613236,-0.0030445211122214553,0.007502282224844245
5,80,,,,
5,81,0.004992650582817474,0.009359815262974894,0.017794007719331546,0.009603462458624206
5,82,0.014576102912008058,0.004390724470099989,0.01382539435694661,0.006951646125375716
5,83,0.004567476158179315,0.0008521724560611961,-0.0032619186458985308,-0.001138718574375274
5,84,0.006240643705177871,0.0006564400664663036,0.0010621999967699454,0.006703101644306485
5,85,,,,
5,86,-0.01074090164187788,-0.003728186703241092,0.00241565701872901,-0.005897013943020944
5,87,-0.010583324986583863,-0.0019650738022542174,-0.00755142506654984,-0.010457974338248775
5,88,,,,
5,89,,,,
5,90,0.012395503692766256,0.012650045488717062,0.01224527802567279,-0.0005610830923991645
5,91,-0.0007085504377775774,-0.014342353858282472,-0.008684660851247143,-0.03622299435595719
