7_side=l_itd=0_az=5_mag=1,7__side=l_itd=0_az=5_mag=1__l=bash-gash-gash-dash-dash-gash-dash__r=gash-dash-bash-gash-gash-bash-gash.wav,Masker,gash,0,dash,46305,bash,81585,gash,116865,gash,141120,bash,176400,gash,222705
8_side=l_itd=0_az=5_mag=1,8__side=l_itd=0_az=5_mag=1__l=gash-dash-dash-bash-dash-gash-dash__r=bash-gash-dash-dash-gash-bash-gash.wav,Target,gash,0,dash,35280,dash,81585,bash,105840,dash,141120,gash,187425,dash,222705
8_side=l_itd=0_az=5_mag=1,8__side=l_itd=0_az=5_mag=1__l=gash-dash-dash-bash-dash-gash-dash__r=bash-gash-dash-dash-gash-bash-gash.wav,Masker,bash,11025,gash,46305,dash,70560,dash,116865,gash,152145,bash,176400,gash,211680
9_side=l_itd=0_az=5_mag=1,9__side=l_itd=0_az=5_mag=1__l=gash-dash-bash-dash-dash-bash-gash__r=bash-gash-dash-gash-dash-dash-gash.wav,Target,gash,11025,dash,46305,bash,81585,dash,105840,dash,141120,bash,176400,gash,211680
9_side=l_itd=0_az=5_mag=1,9__side=l_itd=0_az=5_mag=1__l=gash-dash-bash-dash-dash-bash-gash__r=bash-gash-dash-gash-dash-dash-gash.wav,Masker,bash,0,gash,35280,dash,70560,gash,116865,dash,152145,dash,187425,gash,222705
0_side=r_itd=0_az=10_mag=0,0__side=r_itd=0_az=10_mag=0__l=dash-gash-dash-dash-bash-gash-gash__r=dash-bash-dash-dash-dash-gash-bash.wav,Masker,dash,11025,gash,35280,dash,81585,dash,105840,bash,141120,gash,187425,gash,211680
0_side=r_itd=0_az=10_mag=0,0__side=r_itd=0_az=10_mag=0__l=dash-gash-dash-dash-bash-gash-gash__r=dash-bash-dash-dash-dash-gash-bash.wav,Target,dash,0,bash,46305,dash,70560,dash,116865,dash,152145,gash,176400,bash,222705
1_side=r_itd=0_az=10_mag=0,1__side=r_itd=0_az=10_mag=0__l=gash-gash-dash-dash-gash-bash-gash__r=dash-bash-gash-bash-gash-dash-gash.wav,Masker,gash,11025,gash,35280,dash,81585,dash,116865,gash,141120,bash,187425,gash,211680
1_side=r_itd=0_az=10_mag=0,1__side=r_itd=0_az=10_mag=0__l=gash-gash-dash-dash-gash-bash-gash__r=dash-bash-gash-bash-gash-dash-gash.wav,Target,dash,0,bash,46305,gash,70560,bash,105840,gash,152145,dash,176400,gash,222705
2_side=r_itd=0_az=10_mag=0,2__side=r_itd=0_az=10_mag=0__l=dash-dash-bash-gash-dash-dash-dash__r=bash-gash-dash-gash-dash-bash-gash.wav,Masker,dash,0,dash,35280,bash,81585,gash,105840,dash,141120,dash,187425,dash,222705
2_side=r_itd=0_az=10_mag=0,2__side=r_itd=0_az=10_mag=0__l=dash-dash-bash-gash-dash-dash-dash__r=bash-gash-dash-gash-dash-bash-gash.wav,Target,bash,11025,gash,46305,dash,70560,gash,116865,dash,152145,bash,176400,gash,211680
3_side=r_itd=0_az=10_mag=0,3__side=r_itd=0_az=10_mag=0__l=dash-dash-bash-dash-bash-dash-dash__r=dash-gash-dash-dash-dash-gash-bash.wav,Masker,dash,0,dash,35280,bash,70560,dash,116865,bash,141120,dash,176400,dash,222705
3_side=r_itd=0_az=10_mag=0,3__side=r_itd=0_az=10_mag=0__l=dash-dash-bash-dash-bash-dash-dash__r=dash-gash-dash-dash-dash-gash-bash.wav,Target,dash,11025,gash,46305,dash,81585,dash,105840,dash,152145,gash,187425,bash,211680
